2023-08-15 15:51:00.084965 , 0 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:01.151542 , 1 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:02.111726 , 2 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:03.114835 , 3 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:04.096910 , 4 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:05.089035 , 5 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:06.090094 , 6 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:07.131463 , 7 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:08.088857 , 8 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:09.089393 , 9 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:10.089321 , 10 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:11.097944 , 11 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:12.090458 , 12 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:13.120357 , 13 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:14.090970 , 14 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:15.087041 , 15 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:16.085742 , 16 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:17.099795 , 17 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:18.144096 , 18 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:19.088688 , 19 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:20.089614 , 20 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:21.088464 , 21 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:22.108353 , 22 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:23.088413 , 23 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:24.108230 , 24 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:25.102262 , 25 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:26.087926 , 26 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:27.094610 , 27 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:28.088974 , 28 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:29.150504 , 29 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:30.088982 , 30 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:31.089587 , 31 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:32.088494 , 32 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:33.089900 , 33 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:34.109510 , 34 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:35.151497 , 35 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:36.089511 , 36 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:37.109252 , 37 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:38.093776 , 38 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:39.090033 , 39 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:40.089373 , 40 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:41.103404 , 41 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:42.089274 , 42 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:43.089488 , 43 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:44.089581 , 44 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:45.089151 , 45 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:46.104287 , 46 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:47.093447 , 47 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:48.094126 , 48 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:49.102027 , 49 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:50.090245 , 50 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:51.116230 , 51 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:52.092201 , 52 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:53.089221 , 53 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:54.089618 , 54 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:55.089310 , 55 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:56.146095 , 56 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:57.091458 , 57 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:58.093491 , 58 , -1 , inovis211_hdmi , 0
2023-08-15 15:51:59.091611 , 59 , -1 , inovis211_hdmi , 0
