2023-08-15 07:54:00.492677 , 0 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:01.594020 , 1 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:02.504545 , 2 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:03.508899 , 3 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:04.496443 , 4 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:05.492983 , 5 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:06.506181 , 6 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:07.500197 , 7 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:08.502738 , 8 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:09.492312 , 9 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:10.493645 , 10 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:11.495058 , 11 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:12.496318 , 12 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:13.504856 , 13 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:14.491637 , 14 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:15.493460 , 15 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:16.492292 , 16 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:17.520717 , 17 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:18.495596 , 18 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:19.495910 , 19 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:20.496860 , 20 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:21.492166 , 21 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:22.503179 , 22 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:23.492622 , 23 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:24.491348 , 24 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:25.504082 , 25 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:26.501570 , 26 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:27.492349 , 27 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:28.492504 , 28 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:29.492448 , 29 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:30.502061 , 30 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:31.497608 , 31 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:32.493111 , 32 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:33.492554 , 33 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:34.492564 , 34 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:35.494898 , 35 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:36.492950 , 36 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:37.523356 , 37 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:38.535884 , 38 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:39.500567 , 39 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:40.499516 , 40 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:41.500780 , 41 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:42.493274 , 42 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:43.502445 , 43 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:44.493948 , 44 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:45.493455 , 45 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:46.496741 , 46 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:47.499813 , 47 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:48.492772 , 48 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:49.516111 , 49 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:50.495466 , 50 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:51.493439 , 51 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:52.492785 , 52 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:53.494611 , 53 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:54.494414 , 54 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:55.500626 , 55 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:56.494719 , 56 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:57.494111 , 57 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:58.497201 , 58 , -1 , inovis211_hdmi , 0
2023-08-15 07:54:59.523671 , 59 , -1 , inovis211_hdmi , 0
