2023-08-15 07:30:00.360176 , 0 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:01.423515 , 1 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:02.386353 , 2 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:03.388578 , 3 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:04.365485 , 4 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:05.367955 , 5 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:06.383431 , 6 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:07.367355 , 7 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:08.426591 , 8 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:09.370085 , 9 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:10.373270 , 10 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:11.373668 , 11 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:12.368750 , 12 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:13.382656 , 13 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:14.362635 , 14 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:15.362234 , 15 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:16.368363 , 16 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:17.365158 , 17 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:18.364594 , 18 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:19.417735 , 19 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:20.364903 , 20 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:21.369258 , 21 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:22.360800 , 22 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:23.363992 , 23 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:24.361358 , 24 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:25.374419 , 25 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:26.370385 , 26 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:27.361992 , 27 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:28.361912 , 28 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:29.362711 , 29 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:30.419428 , 30 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:31.373351 , 31 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:32.365153 , 32 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:33.372859 , 33 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:34.365420 , 34 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:35.363785 , 35 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:36.362747 , 36 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:37.375974 , 37 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:38.363207 , 38 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:39.362486 , 39 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:40.362390 , 40 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:41.363302 , 41 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:42.364573 , 42 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:43.368697 , 43 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:44.364797 , 44 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:45.375666 , 45 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:46.368435 , 46 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:47.363793 , 47 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:48.364138 , 48 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:49.377214 , 49 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:50.364568 , 50 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:51.365654 , 51 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:52.364825 , 52 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:53.430553 , 53 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:54.368135 , 54 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:55.365220 , 55 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:56.367759 , 56 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:57.380596 , 57 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:58.375853 , 58 , -1 , inovis211_hdmi , 0
2023-08-15 07:30:59.368608 , 59 , -1 , inovis211_hdmi , 0
